IRLS CTD Data CSV Export. (Version 1.0)

Dive Information:
Dive Number, Tasks, Start Date, End Date
2218,"Swap LJ01D (BEP)",2022-08-19 02:55:00,2022-08-19 08:33:00

CTD Measurments:
Timestamp,Latitude,Longitude,Depth(m),Heading,Pitch(deg),Roll(deg),Altitude(m),Speed(knots),Conductivity(Sm),Temperature(C),Pressure (dbar),Oxygen (ml/l),Salinity (PSU),v0,v1,v2,v3,v4,v5
2022-08-19 02:55:47,44.637194,-124.3058372,0.82,159.24,-0.88,0.05,0,0,0.05432,16.3767,-0.174,3.55,0.3185,1.64,0.0001,0.0003,0.0001,5,0.0001
2022-08-19 02:55:48,44.637194,-124.3058372,0.8,159.42,-1.3,0.35,0,0,0.05422,16.3756,-0.182,3.58,0.3179,1.6494,0.0002,0,0,5,0.0001
2022-08-19 02:55:49,44.637194,-124.3058372,0.78,159.53,-1.41,0.16,0,0,0.05402,16.3749,-0.188,3.6,0.3167,1.6541,0,0,0,5,0
2022-08-19 02:55:50,44.637194,-124.3058372,0.75,159.36,-0.79,0.55,0,0,0.05372,16.3746,-0.185,3.59,0.3149,1.6507,0.0002,0,0.0001,5,0.0001
2022-08-19 02:55:51,44.637194,-124.3058372,0.79,159.27,-0.26,1.41,0,0,0.05377,16.3738,-0.178,3.58,0.3152,1.6491,0.0002,0,0,5,0
2022-08-19 02:55:52,44.637194,-124.3058372,0.8,159.18,-0.09,1.82,0,0,0.05417,16.3723,-0.176,3.59,0.3176,1.653,0.0001,0,0.0001,5,0
2022-08-19 02:55:53,44.637194,-124.3058372,0.81,159.16,-0.28,1.45,0,0,0.05424,16.3708,-0.181,3.62,0.318,1.6606,0.0001,0,0.0001,5,0.0002
2022-08-19 02:55:54,44.637194,-124.3058372,0.82,159.25,-0.72,0.31,0,0,0.05422,16.3698,-0.178,3.64,0.3179,1.6686,0.0001,0.0001,0.0001,5,0.0001
2022-08-19 02:55:55,44.637194,-124.3058372,0.8,159.38,-1.06,0.34,0,0,0.0542,16.3691,-0.177,3.65,0.3178,1.67,0.0001,0.0001,0,5,0
2022-08-19 02:55:56,44.637194,-124.3058372,0.77,159.64,-1.52,0.45,0,0,0.05415,16.3683,-0.184,3.63,0.3176,1.6658,0.0002,0.0002,0,5,0
2022-08-19 02:55:57,44.637194,-124.3058372,0.77,159.61,-1.45,0.11,0,0,0.05399,16.3678,-0.18,3.61,0.3166,1.6572,0,0,0.0001,5,0
2022-08-19 02:55:58,44.637194,-124.3058372,0.77,159.21,-0.79,1.25,0,0,0.05376,16.3675,-0.184,3.58,0.3152,1.6476,0.0002,0,0,5,0
2022-08-19 02:56:00,44.637194,-124.3058372,0.81,159.15,-0.49,1.31,0,0,0.0543,16.3651,-0.17,3.55,0.3185,1.6385,0.0001,0.0001,0,5,0.0002
2022-08-19 02:56:01,44.637194,-124.3058372,0.8,159.41,-0.82,0.65,0,0,0.05434,16.3635,-0.178,3.56,0.3187,1.6429,0.0001,0,0,5,0.0001
2022-08-19 02:56:02,44.637194,-124.3058372,0.78,159.74,-1.38,0.01,0,0,0.05425,16.3625,-0.184,3.61,0.3182,1.6575,0.0001,0,0.0001,5,0.0001
2022-08-19 02:56:03,44.637194,-124.3058372,0.79,159.67,-1.28,0.05,0,0,0.05402,16.3623,-0.182,3.66,0.3168,1.6738,0.0004,0.0001,0,5,0.0001
2022-08-19 02:56:04,44.637194,-124.3058372,0.77,159.54,-0.76,0.54,0,0,0.05393,16.3618,-0.186,3.69,0.3162,1.6832,0.0002,0.0001,0,5,0.0001
2022-08-19 02:56:05,44.637194,-124.3058372,0.79,159.5,-0.25,0.89,0,0,0.05404,16.3608,-0.171,3.71,0.3169,1.6899,0.0001,0.0001,0.0001,5,0.0001
2022-08-19 02:56:06,44.637194,-124.3058372,0.79,159.47,0.11,1.06,0,0,0.05408,16.36,-0.18,3.74,0.3172,1.7015,0.0001,0.0001,0,5,0
2022-08-19 02:56:07,44.637194,-124.3058372,0.8,159.47,0.04,1.07,0,0,0.05413,16.3589,-0.173,3.78,0.3175,1.7121,0.0001,0,0,5,0.0001
2022-08-19 02:56:08,44.637194,-124.3058372,0.8,159.44,-0.54,0.95,0,0,0.05415,16.3577,-0.171,3.79,0.3176,1.7174,0.0002,0.0001,0.0001,5,0.0003
2022-08-19 02:56:09,44.637194,-124.3058372,0.79,159.35,-1.35,0.71,0,0,0.05412,16.3565,-0.171,3.8,0.3175,1.7192,0.0003,0,0,5,0.0001
2022-08-19 02:56:10,44.637194,-124.3058372,0.8,159.32,-1.96,0.4,0,0,0.05411,16.3557,-0.183,3.8,0.3174,1.7196,0.0001,0,0,5,0.0002
2022-08-19 02:56:11,44.637194,-124.3058372,0.78,159.51,-1.99,0.11,0,0,0.05404,16.3553,-0.189,3.79,0.317,1.716,0.0002,0.0001,0.0001,5,0.0001
2022-08-19 02:56:12,44.637194,-124.3058372,0.76,159.78,-1.37,0,0,0,0.05387,16.355,-0.18,3.76,0.3159,1.7078,0,0,0.0001,5,0.0001
2022-08-19 02:56:13,44.637194,-124.3058372,0.74,159.91,-0.56,0.3,0,0,0.0536,16.3546,-0.177,3.73,0.3143,1.6967,0.0004,0,0.0001,5,0.0001
2022-08-19 02:56:14,44.637194,-124.3058372,0.75,159.71,0.02,1.08,0,0,0.05354,16.3537,-0.179,3.71,0.3139,1.6914,0.0002,0.0001,0.0001,5,0
2022-08-19 02:56:15,44.637194,-124.3058372,0.79,159.35,0.07,1.84,0,0,0.05392,16.3523,-0.173,3.74,0.3163,1.7013,0.0003,0.0002,0,5,0.0002
2022-08-19 02:56:16,44.637194,-124.3058372,0.82,158.99,-0.25,1.82,0,0,0.0542,16.3507,-0.182,3.8,0.318,1.7197,0.0004,0.0002,0.0001,5,0.0001
2022-08-19 02:56:17,44.637194,-124.3058372,0.82,158.91,-0.79,0.81,0,0,0.05423,16.3492,-0.171,3.84,0.3182,1.7335,0,0,0,5,0
2022-08-19 02:56:18,44.637194,-124.3058372,0.78,159.09,-1.25,0.36,0,0,0.05426,16.3483,-0.183,3.86,0.3183,1.7393,0.0002,0.0001,0,5,0.0002
2022-08-19 02:56:19,44.637194,-124.3058372,0.76,159.46,-1.44,0.81,0,0,0.05425,16.348,-0.187,3.85,0.3183,1.7356,0.0001,0,0.0001,5,0.0002
2022-08-19 02:56:20,44.637194,-124.3058372,0.75,159.84,-1.4,0.23,0,0,0.05422,16.3479,-0.18,3.82,0.3181,1.7249,0.0002,0.0002,0,5,0.0001
2022-08-19 02:56:22,44.637194,-124.3058372,0.78,159.51,-0.4,2.43,0,0,0.0539,16.3466,-0.182,3.77,0.3162,1.7114,0.0001,0.0001,0.0002,5,0.0002
2022-08-19 02:56:24,44.637194,-124.3058372,0.81,159.19,-0.33,2.5,0,0,0.05448,16.3439,-0.18,3.81,0.3197,1.7224,0.0001,0.0004,0.0001,5,0.0002
2022-08-19 02:56:25,44.637194,-124.3058372,0.83,158.94,-0.66,1.15,0,0,0.05445,16.3424,-0.174,3.84,0.3195,1.7316,0.0001,0.0002,0,5,0.0001
2022-08-19 02:56:26,44.637194,-124.3058372,0.81,158.89,-0.75,0.12,0,0,0.05436,16.3418,-0.186,3.85,0.319,1.7369,0.0002,0,0,5,0.0001
2022-08-19 02:56:27,44.637194,-124.3058372,0.79,159.19,-0.77,1.34,0,0,0.05426,16.3414,-0.176,3.88,0.3184,1.7458,0.0002,0,0.0001,5,0
2022-08-19 02:56:28,44.637194,-124.3058372,0.78,159.53,-0.79,0.84,0,0,0.0542,16.3409,-0.184,3.9,0.318,1.7527,0.0001,0.0002,0.0002,5,0.0001
2022-08-19 02:56:29,44.637194,-124.3058372,0.76,159.7,-0.97,0.77,0,0,0.0542,16.3403,-0.168,3.91,0.3181,1.7548,0.0001,0,0,5,0.0001
2022-08-19 02:56:30,44.637194,-124.3058372,0.77,159.57,-1.15,2.33,0,0,0.05419,16.3397,-0.176,3.91,0.318,1.7553,0,0.0001,0.0001,5,0.0003
2022-08-19 02:56:31,44.637194,-124.3058372,0.78,159.18,-1.07,2.68,0,0,0.05416,16.3388,-0.171,3.89,0.3178,1.7493,0.0002,0.0001,0,5,0.0003
2022-08-19 02:56:32,44.637194,-124.3058372,0.79,158.88,-0.8,1.6,0,0,0.05419,16.3379,-0.179,3.85,0.318,1.7365,0.0001,0,0,5,0
2022-08-19 02:56:33,44.637194,-124.3058372,0.8,158.91,-0.63,0.01,0,0,0.05411,16.3368,-0.189,3.81,0.3176,1.7226,0,0,0,5,0.0001
2022-08-19 02:56:34,44.637194,-124.3058372,0.8,159.21,-0.65,0.85,0,0,0.05395,16.3359,-0.181,3.77,0.3166,1.7108,0.0002,0,0,5,0.0002
2022-08-19 02:56:35,44.637194,-124.3058372,0.77,159.61,-0.83,0.34,0,0,0.05381,16.3354,-0.18,3.74,0.3157,1.6992,0.0002,0.0001,0.0001,5,0.0001
2022-08-19 02:56:36,44.637194,-124.3058372,0.77,159.61,-0.66,0.91,0,0,0.05369,16.335,-0.178,3.69,0.315,1.685,0.0002,0,0.0001,5,0.0001
2022-08-19 02:56:37,44.637194,-124.3058372,0.79,159.35,-0.44,1.79,0,0,0.05385,16.3342,-0.179,3.66,0.316,1.6723,0.0001,0.0001,0,5,0.0002
2022-08-19 02:56:38,44.637194,-124.3058372,0.8,159.12,-0.49,1.69,0,0,0.05402,16.333,-0.176,3.65,0.317,1.6701,0.0002,0,0.0003,5,0.0002
2022-08-19 02:56:39,44.637194,-124.3058372,0.81,159.01,-0.74,0.93,0,0,0.05398,16.3318,-0.181,3.66,0.3168,1.6725,0.0002,0.0002,0,5,0
2022-08-19 02:56:40,44.637194,-124.3058372,0.8,159.11,-1.07,0.23,0,0,0.05389,16.331,-0.186,3.66,0.3162,1.673,0.0003,0.0001,0,5,0
2022-08-19 02:56:41,44.637194,-124.3058372,0.78,159.4,-1.35,0,0,0,0.0537,16.3307,-0.191,3.64,0.3151,1.6674,0,0.0002,0.0001,5,0
2022-08-19 02:56:42,44.637194,-124.3058372,0.76,159.34,-1.1,0.22,0,0,0.05352,16.3304,-0.196,3.61,0.314,1.658,0.0001,0.0002,0.0001,5,0.0001
2022-08-19 02:56:43,44.637194,-124.3058372,0.77,159.08,-0.76,0.57,0,0,0.05375,16.3295,-0.179,3.59,0.3154,1.6509,0,0,0.0001,5,0
2022-08-19 02:56:44,44.637194,-124.3058372,0.8,159.11,-0.78,0.74,0,0,0.05393,16.328,-0.188,3.59,0.3165,1.6497,0.0003,0.0002,0.0001,5,0
2022-08-19 02:56:45,44.637194,-124.3058372,0.79,159.31,-0.93,0.87,0,0,0.05381,16.3272,-0.177,3.6,0.3158,1.6536,0.0002,0.0001,0.0001,5,0
2022-08-19 02:56:46,44.637194,-124.3058372,0.78,159.37,-0.93,1.22,0,0,0.05357,16.3269,-0.169,3.62,0.3143,1.6603,0.0002,0,0,5,0.0001
2022-08-19 02:56:47,44.637194,-124.3058372,0.79,159.23,-0.69,1.46,0,0,0.0536,16.3263,-0.181,3.64,0.3145,1.6676,0.0002,0.0001,0.0001,5,0.0001
2022-08-19 02:56:49,44.637194,-124.3058372,0.78,159.41,-0.62,0.46,0,0,0.05361,16.3243,-0.176,3.64,0.3146,1.6676,0,0.0002,0,5,0
2022-08-19 02:56:50,44.637194,-124.3058372,0.78,159.39,-0.51,0.12,0,0,0.05353,16.3236,-0.173,3.63,0.3141,1.6652,0.0002,0,0,5,0.0001
2022-08-19 02:56:51,44.637194,-124.3058372,0.78,159.27,-0.52,0.25,0,0,0.05356,16.3228,-0.176,3.62,0.3143,1.6606,0.0002,0.0001,0.0001,5,0.0001
2022-08-19 02:56:52,44.637194,-124.3058372,0.78,159.12,-0.68,0.62,0,0,0.05357,16.3219,-0.182,3.6,0.3144,1.655,0.0002,0.0001,0.0001,5,0.0002
2022-08-19 02:56:53,44.637194,-124.3058372,0.77,159.09,-0.98,0.86,0,0,0.05357,16.3212,-0.185,3.58,0.3144,1.6476,0.0005,0.0001,0.0001,5,0.0001
2022-08-19 02:56:54,44.637194,-124.3058372,0.79,159.32,-1.4,0.81,0,0,0.05347,16.3207,-0.183,3.55,0.3138,1.638,0.0001,0,0.0001,5,0.0002
2022-08-19 02:56:55,44.637194,-124.3058372,0.78,159.61,-1.59,0.75,0,0,0.05319,16.3205,-0.178,3.52,0.3121,1.6281,0.0002,0,0,5,0
2022-08-19 02:56:56,44.637194,-124.3058372,0.77,159.64,-0.31,0.78,0,0,0.05308,16.3199,-0.182,3.5,0.3114,1.6225,0.0001,0.0001,0,5,0
2022-08-19 02:56:57,44.637194,-124.3058372,0.79,159.52,0.64,0.75,0,0,0.05341,16.3184,-0.179,3.5,0.3134,1.6217,0.0001,0.0002,0.0002,5,0
2022-08-19 02:56:58,44.637194,-124.3058372,0.81,159.47,1.06,0.4,0,0,0.05368,16.3159,-0.171,3.56,0.3151,1.64,0.0001,0.0001,0,5,0.0001
2022-08-19 02:56:59,44.637194,-124.3058372,0.81,159.33,1.55,0.33,0,0,0.0537,16.3145,-0.181,3.69,0.3152,1.6841,0.0001,0,0.0001,5,0.0001
2022-08-19 02:57:00,44.637194,-124.3058372,0.81,159.08,1.43,0.13,0,0,0.05373,16.3137,-0.182,3.85,0.3154,1.7363,0.0001,0.0001,0,5,0
2022-08-19 02:57:01,44.637194,-124.3058372,0.83,158.98,1.4,0.47,0,0,0.0538,16.3131,-0.185,3.99,0.3158,1.7807,0.0002,0.0001,0,5,0.0002
2022-08-19 02:57:02,44.637194,-124.3058372,0.83,159.28,1.76,0.6,0,0,0.05394,16.3124,-0.184,4.08,0.3167,1.8081,0.0002,0.0001,0,5,0.0001
2022-08-19 02:57:03,44.637194,-124.3058372,0.81,159.63,2.43,0.3,0,0,0.05413,16.3115,-0.177,4.13,0.3178,1.8254,0.0001,0,0,5,0.0001
2022-08-19 02:57:04,44.637194,-124.3058372,0.8,159.9,2.13,0.04,0,0,0.05431,16.3106,-0.187,4.15,0.319,1.8313,0,0.0002,0.0001,5,0.0002
2022-08-19 02:57:05,44.637194,-124.3058372,0.82,159.72,1.86,0.49,0,0,0.05449,16.3094,-0.181,4.14,0.3201,1.8274,0.0001,0,0,5,0
2022-08-19 02:57:06,44.637194,-124.3058372,0.82,159.79,1.67,0.64,0,0,0.05473,16.308,-0.184,4.1,0.3215,1.8172,0.0002,0,0,5,0.0003
2022-08-19 02:57:07,44.637194,-124.3058372,0.81,159.69,2.07,1.19,0,0,0.05503,16.3067,-0.181,4.06,0.3233,1.8026,0.0001,0.0002,0,5,0
2022-08-19 02:57:08,44.637194,-124.3058372,0.81,159.7,2.21,2.27,0,0,0.05529,16.3055,-0.183,4.01,0.3249,1.7856,0.0002,0.0001,0.0001,5,0.0003
2022-08-19 02:57:09,44.637194,-124.3058372,0.82,159.72,2.48,2.39,0,0,0.05554,16.3043,-0.183,3.96,0.3264,1.769,0.0001,0,0,5,0.0001
2022-08-19 02:57:10,44.637194,-124.3058372,0.8,159.35,1.97,1.46,0,0,0.05584,16.3031,-0.18,3.91,0.3282,1.7527,0.0002,0.0001,0,5,0.0003
2022-08-19 02:57:12,44.637194,-124.3058372,0.83,159.54,1.29,2.47,0,0,0.05654,16.3005,-0.183,3.82,0.3325,1.7241,0.0002,0.0001,0.0001,5,0
2022-08-19 02:57:13,44.637194,-124.3058372,0.84,160.2,1.59,1.75,0,0,0.05685,16.2994,-0.2,3.77,0.3344,1.7094,0.0001,0.0002,0.0001,5,0
2022-08-19 02:57:14,44.637194,-124.3058372,0.8,160.25,1.97,0.69,0,0,0.05723,16.2983,-0.183,3.73,0.3367,1.6954,0.0001,0,0,5,0
2022-08-19 02:57:15,44.637194,-124.3058372,0.8,160,2.17,0.18,0,0,0.05753,16.2974,-0.184,3.7,0.3386,1.6849,0.0003,0,0.0002,5,0.0001
2022-08-19 02:57:16,44.637194,-124.3058372,0.81,159.24,2.06,0,0,0,0.05769,16.2966,-0.185,3.74,0.3395,1.6984,0.0002,0.0002,0.0002,5,0
2022-08-19 02:57:17,44.637194,-124.3058372,0.82,159.07,0.73,0.63,0,0,0.05787,16.2956,-0.179,3.81,0.3406,1.7212,0.0001,0.0001,0,5,0.0001
2022-08-19 02:57:18,44.637194,-124.3058372,0.83,159.52,1.18,0.82,0,0,0.05811,16.2946,-0.182,3.86,0.3421,1.7391,0.0002,0.0002,0,5,0.0002
2022-08-19 02:57:19,44.637194,-124.3058372,0.82,160.35,1.46,0.68,0,0,0.05834,16.2935,-0.174,3.89,0.3435,1.7491,0.0004,0.0001,0,5,0.0001
2022-08-19 02:57:20,44.637194,-124.3058372,0.83,161.15,1.76,0.59,0,0,0.05866,16.2925,-0.185,3.9,0.3455,1.7495,0.0002,0.0001,0,5,0.0001
2022-08-19 02:57:21,44.637194,-124.3058372,0.82,161.97,1.67,0.48,0,0,0.05911,16.2918,-0.182,3.88,0.3482,1.7437,0.0001,0,0.0001,5,0.0001
2022-08-19 02:57:22,44.637194,-124.3058372,0.82,163.19,1.74,0.64,0,0,0.05942,16.2912,-0.189,3.86,0.3501,1.7363,0.0001,0.0001,0.0002,5,0.0001
2022-08-19 02:57:23,44.637194,-124.3058372,0.81,164.61,2.09,0.59,0,0,0.05971,16.2903,-0.174,3.84,0.3519,1.7321,0,0.0001,0,5,0.0001
2022-08-19 02:57:24,44.637194,-124.3058372,0.82,165.73,2.34,0.22,0,0,0.06,16.2894,-0.178,3.82,0.3537,1.7262,0.0001,0.0001,0,5,0.0001
2022-08-19 02:57:25,44.637194,-124.3058372,0.83,166.73,1.34,0.18,0,0,0.06001,16.2887,-0.178,3.8,0.3537,1.7169,0.0001,0,0.0002,5,0.0001
2022-08-19 02:57:26,44.637194,-124.3058372,0.84,168.17,0.73,0.01,0,0,0.05985,16.2878,-0.176,3.76,0.3527,1.7049,0.0003,0.0001,0.0002,5,0
2022-08-19 02:57:27,44.637194,-124.3058372,0.84,170.32,1.3,0.52,0,0,0.05972,16.287,-0.18,3.72,0.352,1.692,0.0002,0,0.0001,5,0.0001
2022-08-19 02:57:28,44.637194,-124.3058372,0.83,171.75,1.76,0.96,0,0,0.05975,16.286,-0.177,3.68,0.3522,1.6786,0.0003,0.0002,0.0001,5,0.0002
2022-08-19 02:57:29,44.637194,-124.3058372,0.82,174.12,2.13,1.56,0,0,0.05996,16.2852,-0.183,3.64,0.3534,1.6655,0.0004,0.0001,0.0001,5,0
2022-08-19 02:57:30,44.637194,-124.3058372,0.82,175.52,2.19,1.37,0,0,0.06007,16.2846,-0.18,3.62,0.3541,1.6615,0.0001,0,0,5,0.0002
2022-08-19 02:57:31,44.637194,-124.3058372,0.83,177.09,1,0.34,0,0,0.05978,16.284,-0.182,3.7,0.3523,1.6874,0.0002,0.0001,0,5,0.0001
2022-08-19 02:57:32,44.637194,-124.3058372,0.84,178.86,1.02,0.36,0,0,0.05945,16.2831,-0.181,3.82,0.3504,1.7233,0.0001,0,0.0001,5,0
2022-08-19 02:57:33,44.637194,-124.3058372,0.84,180.57,1.76,0.18,0,0,0.05936,16.2824,-0.175,3.89,0.3498,1.7478,0.0001,0.0001,0.0001,5,0.0001
2022-08-19 02:57:34,44.637194,-124.3058372,0.83,182.06,1.52,0.03,0,0,0.05892,16.2806,-0.171,3.92,0.3471,1.7577,0.0002,0.0001,0.0001,5,0
