IRLS Dive Data CSV Export. (Version 1.2)

Dive Information:
Dive Number, Tasks, Start Date, End Date
2238,"Replace LJ03 structure @ Axial base",2022-08-29 06:22:32,2022-08-29 16:10:32

Site(s):
Name,Comments
"Axial Base",""

Scientist(s):
Name, Organization
"Chief Scientist","Organi"

Observations:
Dive Number,Date(UTC),Observation,Latitude,Longitude,Depth(m),Heading,Pitch(deg),Roll(deg),Altitude(m),Speed(knots),Metadata,conductivity_Sm,temperature_C,pressure_db,oxygen_sb43_mll,salinity_psu,File
2238,2022-08-29 07:35:50,"greenman arms up",45.8166816,-129.7547168,1179.48,180.36,0.66,0.16,1.22,0,"Other ",3.1695,2.9671,1189.774,0.26,34.4354,./files/framegrabs/SDI1_8_29_2022 06_02_08_05614.jpg
2238,2022-08-29 07:50:01,"status of green man's arms is now unknown",45.816534,-129.7546978,1539.57,179.72,-1.55,0.05,1.22,0,"Other ",3.137,2.3403,1555.291,0.58,34.5194,./files/framegrabs/SDI1_8_29_2022 06_02_08_06472.jpg
2238,2022-08-29 07:52:45,"view of green man replaced with a glowing red square with rapidly alternating green and blue blinking lights",45.8164813,-129.7546689,1607.72,179.83,-0.44,0.16,1.22,0,"Other ",3.13343,2.2544,1624.633,0.66,34.5322,./files/framegrabs/SDI1_8_29_2022 06_02_08_06631.jpg
2238,2022-08-29 07:53:04,"DSC: Please add comment [Focal Length=24] [F-Stop=9] [Exposure time=0.01] [ISO Equivalent=10000]",45.8164743,-129.7546565,1616.32,179.54,1.53,0.62,1.22,0,"",3.1331,2.2473,1633.554,0.67,34.5312,./files/dscs/R2238_40766.jpg
2238,2022-08-29 07:58:01,"DSC: Please add comment [Focal Length=24] [F-Stop=9] [Exposure time=0.01] [ISO Equivalent=11400]",45.816498,-129.7546964,1740.77,179.66,0.41,0.34,1.22,0,"",3.12972,2.1286,1759.906,0.81,34.5529,./files/dscs/R2238_40767.jpg
2238,2022-08-29 07:58:18,"ROV view returned to normal",45.8164978,-129.7546914,1748.09,179.34,-0.45,0.54,1.22,0,"Other ",3.12862,2.1118,1767.264,0.82,34.5537,./files/framegrabs/SDI1_8_29_2022 06_02_08_06962.jpg
2238,2022-08-29 08:08:13,"Leilani logging",45.8166203,-129.7546167,1997.02,179.64,0.92,0.43,1.22,0,"",3.12557,1.9282,2020.56,1.09,34.5864,
2238,2022-08-29 08:37:42,"DSC: Please add comment [Focal Length=28] [F-Stop=9] [Exposure time=0.01] [ISO Equivalent=4500]",45.8169204,-129.7543756,2606.68,121.65,0.58,1.43,1.57,0,"",3.14132,1.7994,2641.756,1.4,34.6183,./files/dscs/R2238_40768.jpg
2238,2022-08-29 08:37:46,"reached sea floor",45.8169212,-129.7543946,2606.61,121.31,0.62,1.53,1.56,0,"Vehicle ",3.14133,1.7995,2641.76,1.4,34.6183,./files/framegrabs/SDI1_8_29_2022 06_02_08_09330.jpg
2238,2022-08-29 08:38:16,"DSC: Please add comment [Focal Length=28] [F-Stop=9] [Exposure time=0.01] [ISO Equivalent=2200]",45.8168932,-129.7543641,2606.69,121.17,0.75,1.71,1.56,0,"",3.14107,1.7965,2641.76,1.4,34.6183,./files/dscs/R2238_40769.jpg
2238,2022-08-29 08:39:36,"mckenna logging",45.8168849,-129.7542754,2606.65,121.19,0.77,1.76,1.55,0,"Logger ",3.1411,1.7966,2641.774,1.4,34.6186,
2238,2022-08-29 08:40:46,"DSC: Please add comment [Focal Length=28] [F-Stop=9] [Exposure time=0.01] [ISO Equivalent=4500]",45.8168622,-129.7543202,2606.65,121.12,0.67,1.79,1.57,0,"",3.14101,1.7958,2641.777,1.4,34.6183,./files/dscs/R2238_40770.jpg
2238,2022-08-29 08:42:43,"DSC: Please add comment [Focal Length=28] [F-Stop=9] [Exposure time=0.01] [ISO Equivalent=5000]",45.8168784,-129.7542449,2601.45,121.34,-2.18,1,6.97,0.8,"",3.14103,1.7982,2636.566,1.4,34.6184,./files/dscs/R2238_40771.jpg
2238,2022-08-29 08:42:57,"DSC: Please add comment [Focal Length=28] [F-Stop=9] [Exposure time=0.01] [ISO Equivalent=5000]",45.8168166,-129.7542386,2603.99,120.2,-3.33,1.68,4.52,0.07,"",3.14091,1.7959,2639.054,1.39,34.6183,./files/dscs/R2238_40772.jpg
2238,2022-08-29 08:43:10,"Find old LJ03A",45.8168157,-129.7542286,2604.5,120.96,-3.1,1.2,4.01,0.3,"Asset ",3.14129,1.7964,2639.717,1.4,34.6221,./files/framegrabs/SDI1_8_29_2022 06_02_08_09656.jpg
2238,2022-08-29 08:44:41,"DSC: Please add comment [Focal Length=28] [F-Stop=9] [Exposure time=0.01] [ISO Equivalent=5000]",45.8167656,-129.7541644,2602.6,112.66,-3.77,1.7,5.89,0.17,"",3.14096,1.7967,2637.784,1.4,34.6186,./files/dscs/R2238_40773.jpg
2238,2022-08-29 08:45:52,"DSC: Please add comment [Focal Length=24] [F-Stop=9] [Exposure time=0.01] [ISO Equivalent=5600]",45.8167423,-129.7541511,2603.17,104.04,-3.6,0.88,5.35,0.43,"",3.14098,1.7966,2638.285,1.4,34.6187,./files/dscs/R2238_40774.jpg
2238,2022-08-29 08:47:18,"DSC: Please add comment [Focal Length=24] [F-Stop=9] [Exposure time=0.01] [ISO Equivalent=3200]",45.8167121,-129.7540244,2603.91,357.11,-4.57,0.82,4.7,0.05,"",3.14168,1.8036,2639.027,1.4,34.6195,./files/dscs/R2238_40775.jpg
2238,2022-08-29 08:48:40,"survey site",45.8166682,-129.7540903,2601.03,63.42,-3.75,0.42,7.47,0.45,"Vehicle ",3.14124,1.8005,2636.15,1.39,34.6188,./files/framegrabs/SDI1_8_29_2022 06_02_08_09986.jpg
2238,2022-08-29 08:49:11,"DSC: Please add comment [Focal Length=24] [F-Stop=4] [Exposure time=1/800] [ISO Equivalent=400]",45.8166741,-129.7541369,2600.99,65.18,-2.21,1.16,7.54,0,"",3.14316,1.8224,2636.026,1.39,34.6191,./files/dscs/R2238_40776.jpg
2238,2022-08-29 08:50:04,"DSC: Please add comment [Focal Length=24] [F-Stop=4] [Exposure time=0.01] [ISO Equivalent=2200]",45.8166998,-129.7541356,2601.03,65.27,-4.97,0.03,7.44,0.61,"",3.14096,1.7973,2636.24,1.4,34.6187,./files/dscs/R2238_40777.jpg
2238,2022-08-29 08:50:52,"DSC: Please add comment [Focal Length=32] [F-Stop=4] [Exposure time=0.01] [ISO Equivalent=2000]",45.8166799,-129.7540636,2600.03,47.7,-2.43,0.47,8.43,0.69,"",-,-,-,-,-,./files/dscs/R2238_40778.jpg
2238,2022-08-29 08:51:29,"DSC: Please add comment [Focal Length=24] [F-Stop=4] [Exposure time=0.01] [ISO Equivalent=1600]",45.816751,-129.7540299,2601.55,327.95,-4.42,1.76,6.75,0.18,"",3.14082,1.7956,2636.557,1.4,34.6187,./files/dscs/R2238_40779.jpg
2238,2022-08-29 08:51:51,"DSC: Please add comment [Focal Length=24] [F-Stop=4] [Exposure time=0.01] [ISO Equivalent=900]",45.8167512,-129.754019,2604.3,327.52,-5.56,1.85,4.4,0.1,"",3.14116,1.7979,2639.417,1.4,34.6191,./files/dscs/R2238_40780.jpg
2238,2022-08-29 08:52:07,"DSC: Please add comment [Focal Length=34] [F-Stop=4] [Exposure time=0.01] [ISO Equivalent=400]",45.8167524,-129.7540198,2605.2,327.6,-4.62,2.22,3.42,0.04,"",-,-,-,-,-,./files/dscs/R2238_40781.jpg
2238,2022-08-29 08:52:19,"DSC: Please add comment [Focal Length=34] [F-Stop=4] [Exposure time=0.01] [ISO Equivalent=280]",45.816754,-129.7540217,2605.84,329.17,-4.51,1.08,2.75,0.09,"",-,-,-,-,-,./files/dscs/R2238_40782.jpg
2238,2022-08-29 08:52:48,"DSC: Please add comment [Focal Length=66] [F-Stop=4] [Exposure time=0.01] [ISO Equivalent=500]",45.8167631,-129.7540255,2606.94,328.17,-5.46,1.15,1.7,0,"",3.14145,1.8005,2642.164,1.4,34.6185,./files/dscs/R2238_40783.jpg
2238,2022-08-29 08:53:13,"DSC: Please add comment [Focal Length=66] [F-Stop=4] [Exposure time=0.01] [ISO Equivalent=450]",45.8167827,-129.7540246,2607.1,328.29,-4.71,0.63,1.54,0.1,"",3.14146,1.7998,2642.3,1.4,34.6193,./files/dscs/R2238_40784.jpg
2238,2022-08-29 08:53:31,"DSC: Please add comment [Focal Length=58] [F-Stop=4] [Exposure time=0.01] [ISO Equivalent=360]",45.816772,-129.7540372,2606.89,329.29,-5.17,0.58,1.73,0.04,"",3.14116,1.7966,2642.137,1.4,34.6191,./files/dscs/R2238_40785.jpg
2238,2022-08-29 08:54:05,"DSC: Please add comment [Focal Length=66] [F-Stop=4] [Exposure time=0.01] [ISO Equivalent=400]",45.8167936,-129.7540605,2607.05,329.48,-4.88,0.5,1.58,0,"",3.14092,1.7937,2642.262,1.4,34.6192,./files/dscs/R2238_40786.jpg
2238,2022-08-29 08:54:28,"brittle stars",45.8167987,-129.7540379,2607.04,329.62,-4.8,0.76,1.59,0,"Biology ",3.14104,1.7951,2642.252,1.4,34.6192,./files/framegrabs/SDI2_8_29_2022 06_02_10_10336.jpg
2238,2022-08-29 08:54:51,"DSC: Please add comment [Focal Length=52] [F-Stop=4] [Exposure time=0.01] [ISO Equivalent=200]",45.8168047,-129.7539999,2607.05,329.31,-5.08,1.85,1.62,0,"",3.1409,1.7933,2642.243,1.4,34.6194,./files/dscs/R2238_40787.jpg
2238,2022-08-29 08:55:14,"DSC: Please add comment [Focal Length=56] [F-Stop=4] [Exposure time=0.01] [ISO Equivalent=220]",45.8167884,-129.7540105,2607.05,329.2,-5.27,1.99,1.63,0,"",3.14098,1.7946,2642.249,1.4,34.619,./files/dscs/R2238_40788.jpg
2238,2022-08-29 08:55:38,"flytrap anemone",45.8168181,-129.7540486,2607.02,329.46,-5.21,2.07,1.62,0,"Biology ",3.14089,1.7933,2642.257,1.4,34.6193,./files/framegrabs/SDI1_8_29_2022 06_02_08_10402.jpg
2238,2022-08-29 08:55:46,"DSC: Please add comment [Focal Length=56] [F-Stop=4] [Exposure time=0.01] [ISO Equivalent=220]",45.8168222,-129.7540526,2607.02,329.47,-5.17,2.13,1.62,0,"",3.14104,1.7944,2642.253,1.4,34.6199,./files/dscs/R2238_40789.jpg
2238,2022-08-29 08:55:52,"left arm unplug AXVMW1-3 from LVO3A-J5",45.8168236,-129.7540552,2607.02,329.33,-4.89,1.99,1.61,0,"Cabled Plug ",3.14119,1.7962,2642.261,1.4,34.6199,./files/framegrabs/SDI1_8_29_2022 06_02_08_10416.jpg
2238,2022-08-29 08:55:54,"DSC: Please add comment [Focal Length=56] [F-Stop=4] [Exposure time=0.01] [ISO Equivalent=280]",45.8168238,-129.7540553,2607.05,329.07,-5.03,1.97,1.62,0,"",3.14119,1.7967,2642.256,1.4,34.6193,./files/dscs/R2238_40790.jpg
2238,2022-08-29 08:56:13,"DSC: Please add comment [Focal Length=56] [F-Stop=4] [Exposure time=0.01] [ISO Equivalent=250]",45.8168168,-129.7540411,2607.12,329.2,-4.39,0.68,1.56,0,"",3.14089,1.7935,2642.271,1.4,34.619,./files/dscs/R2238_40791.jpg
2238,2022-08-29 08:57:08,"DSC: Please add comment [Focal Length=56] [F-Stop=4] [Exposure time=0.01] [ISO Equivalent=500]",45.8167996,-129.7540222,2606.5,328.32,-6.08,0.33,2.2,0.18,"",3.14207,1.8077,2641.68,1.4,34.6187,./files/dscs/R2238_40792.jpg
2238,2022-08-29 08:57:59,"DSC: Please add comment [Focal Length=56] [F-Stop=4] [Exposure time=0.01] [ISO Equivalent=720]",45.8167562,-129.7540337,2605.41,68.01,-5.4,0.41,3.23,0.33,"",3.14104,1.7957,2640.554,1.4,34.6194,./files/dscs/R2238_40793.jpg
2238,2022-08-29 08:58:34,"caleb started logging",45.8166966,-129.7540076,2605.08,13.51,-4.42,0.47,3.6,0.18,"Logger ",-,-,-,-,-,
2238,2022-08-29 09:00:07,"starboard arm grab hand rail on old junction box; placed cable in lower left column hole",45.8166255,-129.7539581,2605.96,340.06,-6.16,0.56,2.7,0.17,"Vehicle ",3.14078,1.7927,2641.162,1.4,34.6191,./files/framegrabs/SDI1_8_29_2022 06_02_08_10691.jpg
2238,2022-08-29 09:02:07,"DSC: Please add comment [Focal Length=56] [F-Stop=4] [Exposure time=0.01] [ISO Equivalent=1000]",45.8166508,-129.7540213,2604.86,344.04,-3.77,0.97,3.67,0.38,"",3.14184,1.8106,2640.108,1.4,34.6135,./files/dscs/R2238_40794.jpg
2238,2022-08-29 09:02:38,"DSC: Please add comment [Focal Length=56] [F-Stop=4] [Exposure time=0.01] [ISO Equivalent=1100]",45.8166737,-129.7541098,2604.06,68.48,-2.76,0.28,4.51,0.24,"",3.14078,1.7936,2639.113,1.4,34.6191,./files/dscs/R2238_40795.jpg
2238,2022-08-29 09:02:45,"DSC: Please add comment [Focal Length=56] [F-Stop=4] [Exposure time=0.01] [ISO Equivalent=900]",45.8166798,-129.7541061,2604.91,68.2,-3.43,0.63,3.69,0.18,"",3.14085,1.7938,2639.995,1.4,34.6193,./files/dscs/R2238_40796.jpg
2238,2022-08-29 09:04:26,"DSC: Please add comment [Focal Length=56] [F-Stop=4] [Exposure time=0.01] [ISO Equivalent=280]",45.8166818,-129.7540559,2607.39,69.11,-5.93,0.79,1.31,0,"",3.14096,1.794,2642.6,1.4,34.6193,./files/dscs/R2238_40797.jpg
2238,2022-08-29 09:04:33,"unplugging j5 on ljo3 wijth port arm",45.8166826,-129.7540523,2607.17,68.73,-8.63,1.85,1.53,0,"Asset ",3.1409,1.7939,2642.509,1.4,34.6187,./files/framegrabs/SDI2_8_29_2022 06_02_10_10942.jpg
2238,2022-08-29 09:04:33,"DSC: Please add comment [Focal Length=56] [F-Stop=4] [Exposure time=0.01] [ISO Equivalent=250]",45.8166826,-129.7540523,2607.17,68.73,-8.63,1.85,1.53,0,"",3.1409,1.7939,2642.509,1.4,34.6187,./files/dscs/R2238_40798.jpg
2238,2022-08-29 09:05:19,"DSC: Please add comment [Focal Length=56] [F-Stop=4] [Exposure time=0.01] [ISO Equivalent=360]",45.8167064,-129.7540883,2607.27,68.59,-8.16,0.79,1.48,0,"",3.1409,1.7932,2642.514,1.4,34.6193,./files/dscs/R2238_40799.jpg
2238,2022-08-29 09:06:20,"DSC: Please add comment [Focal Length=56] [F-Stop=4] [Exposure time=0.01] [ISO Equivalent=1100]",45.8167177,-129.7540078,2604.35,352.18,-4.95,1.07,4,0.42,"",-,-,-,-,-,./files/dscs/R2238_40800.jpg
2238,2022-08-29 09:06:39,"DSC: Please add comment [Focal Length=56] [F-Stop=4] [Exposure time=0.01] [ISO Equivalent=1100]",45.8167422,-129.7539751,2604.11,294.39,-4.44,1.35,4.56,0.36,"",3.14075,1.7931,2639.238,1.4,34.6192,./files/dscs/R2238_40801.jpg
2238,2022-08-29 09:07:35,"DSC: Please add comment [Focal Length=56] [F-Stop=4] [Exposure time=0.01] [ISO Equivalent=800]",45.8168096,-129.753956,2605.09,231.61,-4.38,2.03,3.47,0.07,"",3.14092,1.7946,2640.31,1.4,34.6193,./files/dscs/R2238_40802.jpg
2238,2022-08-29 09:09:21,"DSC: Please add comment [Focal Length=56] [F-Stop=4] [Exposure time=0.01] [ISO Equivalent=800]",45.8168339,-129.7539408,2604.58,223.02,-4.17,1.59,4.07,0.14,"",3.14149,1.8012,2639.722,1.4,34.6195,./files/dscs/R2238_40803.jpg
2238,2022-08-29 09:09:47,"DSC: Please add comment [Focal Length=24] [F-Stop=4] [Exposure time=0.01] [ISO Equivalent=720]",45.8167978,-129.7539494,2603.81,281.8,-5.74,2.48,4.78,0.38,"",3.14093,1.7956,2639.029,1.4,34.6189,./files/dscs/R2238_40804.jpg
2238,2022-08-29 09:10:02,"DSC: Please add comment [Focal Length=24] [F-Stop=4] [Exposure time=0.01] [ISO Equivalent=720]",45.8167703,-129.7539674,2604.63,297.96,-5.35,1.69,4,0,"",3.14076,1.7928,2639.837,1.4,34.6193,./files/dscs/R2238_40805.jpg
2238,2022-08-29 09:10:34,"DSC: Please add comment [Focal Length=24] [F-Stop=4] [Exposure time=0.01] [ISO Equivalent=640]",45.8167413,-129.7540389,2604.41,62.78,-4.9,1.17,4.21,0.53,"",3.14096,1.7948,2639.563,1.4,34.6198,./files/dscs/R2238_40806.jpg
2238,2022-08-29 09:10:53,"DSC: Please add comment [Focal Length=24] [F-Stop=4] [Exposure time=0.01] [ISO Equivalent=360]",45.8167388,-129.7540445,2604.37,57.59,-6.23,0.1,4.3,0.16,"",3.14135,1.8003,2639.422,1.4,34.6188,./files/dscs/R2238_40807.jpg
2238,2022-08-29 09:11:34,"DSC: Please add comment [Focal Length=24] [F-Stop=4] [Exposure time=0.01] [ISO Equivalent=180]",45.8167746,-129.7540828,2606.1,68.98,-4.69,1.86,2.62,0.14,"",3.14104,1.7954,2641.243,1.39,34.6193,./files/dscs/R2238_40808.jpg
2238,2022-08-29 09:12:13,"placing end of j5 inside of old junction box for protection",45.8168008,-129.7540804,2605.91,76.43,-4.82,2.86,2.76,0.03,"Asset ",3.14098,1.7955,2641.079,1.4,34.6185,./files/framegrabs/SDI1_8_29_2022 06_02_08_11403.jpg
2238,2022-08-29 09:12:24,"DSC: Please add comment [Focal Length=24] [F-Stop=4] [Exposure time=0.01] [ISO Equivalent=220]",45.8168009,-129.7540665,2606.08,75.58,-4.95,2.02,2.57,0.04,"",3.14092,1.7941,2641.253,1.4,34.6193,./files/dscs/R2238_40809.jpg
2238,2022-08-29 09:12:33,"DSC: Please add comment [Focal Length=24] [F-Stop=4] [Exposure time=0.01] [ISO Equivalent=320]",45.8168005,-129.754054,2605.34,72.67,-5.6,1.35,3.23,0.07,"",3.14094,1.7942,2640.613,1.4,34.6197,./files/dscs/R2238_40810.jpg
2238,2022-08-29 09:13:22,"DSC: Please add comment [Focal Length=24] [F-Stop=4] [Exposure time=0.01] [ISO Equivalent=1600]",45.8167726,-129.7540799,2602.56,51.02,-4.39,0.57,6.05,0.21,"",3.14095,1.7972,2637.646,1.39,34.618,./files/dscs/R2238_40811.jpg
2238,2022-08-29 09:14:48,"DSC: Please add comment [Focal Length=24] [F-Stop=4] [Exposure time=0.01] [ISO Equivalent=1100]",45.8168852,-129.7539641,2603.01,177.35,-3.71,1.79,5.54,0.2,"",3.14069,1.7931,2638.149,1.39,34.6189,./files/dscs/R2238_40812.jpg
2238,2022-08-29 09:15:10,"DSC: Please add comment [Focal Length=24] [F-Stop=4] [Exposure time=0.01] [ISO Equivalent=800]",45.8168852,-129.7539445,2605.02,176.46,-3.38,1.54,3.64,0.16,"",3.14082,1.7937,2640.11,1.39,34.6189,./files/dscs/R2238_40813.jpg
2238,2022-08-29 09:16:42,"DSC: Please add comment [Focal Length=24] [F-Stop=4] [Exposure time=0.01] [ISO Equivalent=800]",45.8168584,-129.7539532,2604.61,188.67,-3.49,2.76,3.89,0.17,"",3.14083,1.7939,2639.849,1.4,34.619,./files/dscs/R2238_40814.jpg
2238,2022-08-29 09:17:37,"DSC: Please add comment [Focal Length=24] [F-Stop=4] [Exposure time=0.01] [ISO Equivalent=560]",45.8168441,-129.7539441,2605.9,190.43,-3.77,2.79,2.72,0.21,"",3.14082,1.793,2641.11,1.4,34.6192,./files/dscs/R2238_40815.jpg
2238,2022-08-29 09:17:49,"DSC: Please add comment [Focal Length=24] [F-Stop=4] [Exposure time=0.01] [ISO Equivalent=640]",45.8168404,-129.7539165,2605.68,225.71,-3.79,2.3,2.89,0.44,"",3.14101,1.7957,2640.916,1.39,34.6188,./files/dscs/R2238_40816.jpg
2238,2022-08-29 09:19:05,"DSC: Please add comment [Focal Length=24] [F-Stop=4] [Exposure time=0.01] [ISO Equivalent=560]",45.8167944,-129.7539393,2605.68,244.17,-4.05,1.64,3.02,0.09,"",3.14096,1.7949,2640.817,1.39,34.6192,./files/dscs/R2238_40817.jpg
2238,2022-08-29 09:19:42,"DSC: Please add comment [Focal Length=34] [F-Stop=4] [Exposure time=0.01] [ISO Equivalent=400]",45.8167821,-129.7539557,2606.27,244.34,-5.22,2.17,2.43,0.04,"",3.14091,1.7939,2641.442,1.4,34.6193,./files/dscs/R2238_40818.jpg
2238,2022-08-29 09:19:53,"DSC: Please add comment [Focal Length=34] [F-Stop=4] [Exposure time=0.01] [ISO Equivalent=360]",45.8167716,-129.7539532,2606.33,244.37,-5.19,1.23,2.26,0.06,"",3.14089,1.7946,2641.592,1.4,34.6181,./files/dscs/R2238_40819.jpg
2238,2022-08-29 09:19:55,"grabbing ctd with port arm to transport it closer to junction box",45.8167693,-129.7539527,2606.39,244.5,-5.2,2.31,2.22,0.07,"Asset ",3.14082,1.7931,2641.654,1.4,34.6189,./files/framegrabs/SDI1_8_29_2022 06_02_08_11859.jpg
2238,2022-08-29 09:20:01,"DSC: Please add comment [Focal Length=34] [F-Stop=4] [Exposure time=0.01] [ISO Equivalent=320]",45.8167646,-129.753953,2606.59,243.79,-8.34,1.55,2.2,0.07,"",3.14112,1.7955,2641.817,1.4,34.6199,./files/dscs/R2238_40820.jpg
2238,2022-08-29 09:20:13,"DSC: Please add comment [Focal Length=24] [F-Stop=4] [Exposure time=0.01] [ISO Equivalent=640]",45.8167614,-129.7539604,2605.87,244.32,-8.2,1.41,2.88,0.2,"",3.14174,1.8022,2641.1,1.39,34.6207,./files/dscs/R2238_40821.jpg
2238,2022-08-29 09:20:29,"ctd off the ground",45.8167673,-129.7539817,2604.04,241.71,-6.57,1.12,4.54,0.21,"Asset ",3.14105,1.7964,2639.33,1.4,34.6194,./files/framegrabs/SDI1_8_29_2022 06_02_08_11892.jpg
2238,2022-08-29 09:21:31,"DSC: Please add comment [Focal Length=24] [F-Stop=4] [Exposure time=0.01] [ISO Equivalent=500]",45.8168054,-129.7540491,2605.69,159.7,-7.28,0.53,3,0.2,"",3.1408,1.7929,2640.881,1.39,34.6192,./files/dscs/R2238_40822.jpg
