IRLS Dive Data CSV Export. (Version 1.2)

Dive Information:
Dive Number, Tasks, Start Date, End Date
2204,"The purpose of this dive is to examine the 200m platform, prepare both subassemblies for recovery, and recover the PIA.",2022-08-10 20:30:00,2022-08-11 00:50:00

Site(s):
Name,Comments

Scientist(s):
Name, Organization

Observations:
Dive Number,Date(UTC),Observation,Latitude,Longitude,Depth(m),Heading,Pitch(deg),Roll(deg),Altitude(m),Speed(knots),Metadata,conductivity_Sm,temperature_C,pressure_db,oxygen_sb43_mll,salinity_psu,File
2204,2022-08-10 21:22:41,"target is not where it should be on sonar. North of where it should be",44.3744181,-124.9567777,200.03,54.63,-6.55,0.11,1.43,0,"Issue ",3.46832,7.2787,199.921,1.61,33.9638,./files/framegrabs/SDI1_8_10_2022 20_29_19_03193.jpg
2204,2022-08-10 21:27:00,"gelatinous",44.3744475,-124.9568835,204.27,54.61,-5.64,0.86,1.2,0,"Biology ",3.46958,7.285,204.111,1.58,33.9692,./files/framegrabs/SDI1_8_10_2022 20_29_19_03459.jpg
2204,2022-08-10 21:27:59,"90 deg off from target, moving ropos up a few meters",44.3743903,-124.9568536,204.17,56.11,-5.88,0.93,1.2,0,"Issue ",3.46964,7.2854,204.189,1.58,33.9695,./files/framegrabs/SDI1_8_10_2022 20_29_19_03511.jpg
2204,2022-08-10 21:29:25,"larvation",44.3743482,-124.956905,197.13,55.04,-6.08,0.52,1.2,0,"Biology ",3.47464,7.3515,197.152,1.59,33.9624,./files/framegrabs/SDI1_8_10_2022 20_29_19_03602.jpg
2204,2022-08-10 21:30:49,"continued sonar issue. picture not changing between profiles",44.3743293,-124.9568433,197.15,78.02,-5.48,0.79,0.84,0,"Issue ",3.47496,7.3526,197.174,1.58,33.9647,./files/framegrabs/SDI1_8_10_2022 20_29_19_03681.jpg
2204,2022-08-10 21:30:52,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=1/80] [ISO Equivalent=12800]",44.374334,-124.9568446,197.23,77.83,-6.51,0.85,0.84,0,"",3.47511,7.3528,197.209,1.58,33.9662,./files/dscs/R2204_25527.jpg
2204,2022-08-10 21:34:22,"larvation",44.3743874,-124.9569319,197.25,229.65,-5.8,0.5,2.9,0,"Biology ",3.47675,7.3744,197.218,1.59,33.9629,./files/framegrabs/SDI1_8_10_2022 20_29_19_03899.jpg
2204,2022-08-10 21:36:39,"dark object",44.3744137,-124.956822,205.32,227.85,-5.43,1.84,2.9,0,"Biology ",3.472,7.3053,205.453,1.56,33.975,./files/framegrabs/SDI1_8_10_2022 20_29_19_04035.jpg
2204,2022-08-10 21:38:15,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=1/80] [ISO Equivalent=12800]",44.3745249,-124.9568376,205.24,56.52,-6.7,1.7,1.31,0,"",3.47202,7.3033,205.413,1.56,33.9771,./files/dscs/R2204_25528.jpg
2204,2022-08-10 21:38:28,"ctenophore",44.3745179,-124.9568916,205.23,67.52,-9.01,0.52,1.31,0,"Biology ",3.47114,7.2993,205.3,1.56,33.9716,./files/framegrabs/SDI1_8_10_2022 20_29_19_04143.jpg
2204,2022-08-10 21:39:00,"?phore",44.374492,-124.9569748,205.29,67.58,-5.77,1.41,1.31,0,"Biology ",3.47237,7.311,205.445,1.56,33.9734,./files/framegrabs/SDI1_8_10_2022 20_29_19_04162.jpg
2204,2022-08-10 21:42:20,"mooring location not promising on sonar. Not behaving as it should. Strong currents are a worry",44.3744301,-124.9567816,205.15,121.28,-3.15,0.58,1.31,0,"Issue ",3.47219,7.3114,205.207,1.57,33.9712,./files/framegrabs/SDI1_8_10_2022 20_29_19_04375.jpg
2204,2022-08-10 21:45:03,"moving ship more northwest",44.3744079,-124.9570232,205.31,45.91,-6.39,1.48,1.31,0,"Ship Moving ",3.47304,7.321,205.517,1.57,33.9708,./files/framegrabs/SDI1_8_10_2022 20_29_19_04538.jpg
2204,2022-08-10 21:47:28,"mooring appears to be getting closer when ropos is moving laterally to starboard",44.3743642,-124.9569826,205.31,55.4,-5.62,0.19,1.31,0,"Issue ",3.4743,7.3308,205.535,1.56,33.975,./files/framegrabs/SDI1_8_10_2022 20_29_19_04685.jpg
2204,2022-08-10 21:53:17,"when getting close, sonar visual disappears indicating too shallow of a depth which based on setup shouldn't be an issue",44.3743217,-124.9569051,205.27,39.75,-6.13,0.19,16.48,0,"Issue ",3.47606,7.3491,205.465,1.54,33.9762,./files/framegrabs/SDI1_8_10_2022 20_29_19_05032.jpg
2204,2022-08-10 21:54:25,"sliding ship towards ropos half the distance",44.3743064,-124.9568537,205.27,38.68,-6.62,1.05,0.59,0,"Ship Moving ",3.47606,7.3485,205.437,1.54,33.9768,./files/framegrabs/SDI1_8_10_2022 20_29_19_05102.jpg
2204,2022-08-10 21:59:53,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=12800]",44.3743118,-124.9566932,199.25,57.78,-6.27,0.1,5.54,0,"",3.48903,7.4985,199.391,1.51,33.9735,./files/dscs/R2204_25529.jpg
2204,2022-08-10 22:03:02,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=7200]",44.3743676,-124.9565396,199.27,127.94,-4.76,0.88,4.59,0,"",3.49071,7.5192,199.349,1.56,33.9715,./files/dscs/R2204_25530.jpg
2204,2022-08-10 22:03:31,"mooring located",44.3743305,-124.9564486,199.19,153.94,-4.02,1.78,4.59,0,"Vehicle ",-,-,-,-,-,./files/framegrabs/SDI2_8_10_2022 20_29_21_05649.jpg
2204,2022-08-10 22:03:32,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=6400]",44.3743305,-124.9564486,199.17,160.97,-5.35,2.05,4.59,0,"",3.49179,7.5334,199.321,1.57,33.9694,./files/dscs/R2204_25531.jpg
2204,2022-08-10 22:04:51,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=6400]",44.374386,-124.9564479,199.21,168.7,-5.28,3.48,4.59,0,"",3.49207,7.531,199.333,1.57,33.9747,./files/dscs/R2204_25532.jpg
2204,2022-08-10 22:05:00,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=6400]",44.3743761,-124.9564423,199.16,169.06,-2.59,2.25,4.59,0,"",3.49125,7.5269,199.388,1.57,33.9698,./files/dscs/R2204_25533.jpg
2204,2022-08-10 22:05:18,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=2800]",44.374334,-124.9564071,198.29,171.13,-4.74,1.63,4.59,0,"",3.4914,7.5285,198.182,1.57,33.9705,./files/dscs/R2204_25534.jpg
2204,2022-08-10 22:05:28,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=2200]",44.3743053,-124.9564209,197.07,167.91,-2.99,1.39,4.59,0,"",3.49274,7.5402,197.007,1.59,33.9741,./files/dscs/R2204_25535.jpg
2204,2022-08-10 22:05:46,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=2000]",44.3742823,-124.9564334,197.19,158.43,-1.76,0.38,4.59,0,"",3.49715,7.5897,197.412,1.6,33.9732,./files/dscs/R2204_25536.jpg
2204,2022-08-10 22:05:49,"facing mooring profiler",44.3742751,-124.9564297,197.75,156.05,-3.75,0.55,4.59,0,"Vehicle ",3.49563,7.5755,198.026,1.6,33.9704,./files/framegrabs/SDI1_8_10_2022 20_29_19_05788.jpg
2204,2022-08-10 22:05:56,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=2500]",44.3742749,-124.9564297,198.21,157.98,-4.71,1.5,4.59,0,"",3.49393,7.5568,198.254,1.6,33.9701,./files/dscs/R2204_25537.jpg
2204,2022-08-10 22:06:15,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=5600]",44.3742605,-124.956445,199,156.01,-4.37,0.68,4.59,0,"",3.49144,7.5279,199.053,1.59,33.971,./files/dscs/R2204_25538.jpg
2204,2022-08-10 22:06:21,"concern of potential damage on mooring, investigating profiler",44.3742598,-124.9564605,198.74,141.69,-3.51,0.3,4.59,0,"Survey ",3.49169,7.5306,198.693,1.59,33.9713,./files/framegrabs/SDI1_8_10_2022 20_29_19_05820.jpg
2204,2022-08-10 22:06:44,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=2200]",44.3742489,-124.9564859,197.03,129.95,-4.2,0.97,4.59,0,"",3.4955,7.5738,197.097,1.6,33.9711,./files/dscs/R2204_25539.jpg
2204,2022-08-10 22:07:00,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=1800]",44.3742333,-124.9564994,198.43,127.96,-4.93,0.13,4.59,0,"",3.49353,7.5478,198.573,1.6,33.9745,./files/dscs/R2204_25540.jpg
2204,2022-08-10 22:07:21,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=1800]",44.3742369,-124.956462,197.52,124.78,-2.76,0.07,4.59,0,"",3.49401,7.5566,197.671,1.6,33.9714,./files/dscs/R2204_25541.jpg
2204,2022-08-10 22:07:41,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=1100]",44.3742281,-124.9564646,197.88,113.33,-4.8,0.05,4.59,0,"",3.49374,7.5511,197.942,1.6,33.9737,./files/dscs/R2204_25542.jpg
2204,2022-08-10 22:08:01,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=1600]",44.3742138,-124.9564623,197.87,102.83,-5.13,0.15,4.59,0,"",3.49511,7.5649,197.933,1.6,33.975,./files/dscs/R2204_25543.jpg
2204,2022-08-10 22:08:07,"damage assessment",44.374211,-124.9564637,197.95,94.93,-4.76,0.18,4.59,0,"Survey ",3.49455,7.5623,198.006,1.6,33.9716,./files/framegrabs/SDI1_8_10_2022 20_29_19_05926.jpg
2204,2022-08-10 22:08:22,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=1400]",44.3742003,-124.9564659,198.03,90.62,-5.68,0.4,4.59,0,"",3.49421,7.5549,198.111,1.6,33.9751,./files/dscs/R2204_25544.jpg
2204,2022-08-10 22:08:47,"damage assessment",44.3741937,-124.9564623,197.62,69.3,-4.84,1.07,4.59,0,"Survey ",3.49382,7.5515,197.714,1.6,33.9744,./files/framegrabs/SDI1_8_10_2022 20_29_19_05967.jpg
2204,2022-08-10 22:09:06,"DSC: Please add comment [Focal Length=62] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=720]",44.374204,-124.9564746,197.64,83.93,-4.77,0.05,4.59,0,"",3.49478,7.564,197.689,1.6,33.9726,./files/dscs/R2204_25545.jpg
2204,2022-08-10 22:09:16,"cable wrapped wrong",44.3741973,-124.9564561,197.99,78.65,-4.79,0.5,4.59,0,"Issue ",3.49311,7.5506,198.051,1.6,33.9674,./files/framegrabs/SDI1_8_10_2022 20_29_19_05996.jpg
2204,2022-08-10 22:09:19,"DSC: Please add comment [Focal Length=62] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=640]",44.3741979,-124.9564534,197.98,78.13,-6.33,2.2,4.59,0,"",3.4934,7.5481,198.154,1.6,33.973,./files/dscs/R2204_25546.jpg
2204,2022-08-10 22:09:27,"DSC: Please add comment [Focal Length=62] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=1400]",44.3742028,-124.9564582,197.98,77.75,-4.8,0.42,4.59,0,"",3.4931,7.5446,198.039,1.6,33.9732,./files/dscs/R2204_25547.jpg
2204,2022-08-10 22:09:43,"DSC: Please add comment [Focal Length=44] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=1400]",44.3742026,-124.9564655,198.12,85.07,-5.79,0.76,4.59,0,"",3.49263,7.5418,198.203,1.6,33.9707,./files/dscs/R2204_25548.jpg
2204,2022-08-10 22:09:44,"damage assessment",44.3742026,-124.9564655,198.15,83.18,-5.73,0.86,4.59,0,"Survey ",3.49251,7.5411,198.239,1.6,33.9701,./files/framegrabs/SDI1_8_10_2022 20_29_19_06023.jpg
2204,2022-08-10 22:09:52,"DSC: Please add comment [Focal Length=44] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=900]",44.3741951,-124.9564577,198.15,79.31,-6.18,1.43,4.59,0,"",3.4923,7.5374,198.308,1.6,33.9714,./files/dscs/R2204_25549.jpg
2204,2022-08-10 22:10:05,"DSC: Please add comment [Focal Length=44] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=450]",44.3741983,-124.9564649,198.65,79.76,-6.09,0.11,4.59,0,"",3.49206,7.5358,198.848,1.6,33.9701,./files/dscs/R2204_25550.jpg
2204,2022-08-10 22:10:14,"d. a.",44.374202,-124.9564729,198.31,83.91,-4.4,0.75,4.59,0,"Survey ",3.49207,7.537,198.368,1.6,33.9693,./files/framegrabs/SDI1_8_10_2022 20_29_19_06053.jpg
2204,2022-08-10 22:10:31,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=1600]",44.3741965,-124.9564639,198.43,75.25,-5.55,1.38,4.59,0,"",3.4918,7.5324,198.601,1.6,33.9707,./files/dscs/R2204_25551.jpg
2204,2022-08-10 22:10:47,"d. a.",44.3742026,-124.9564599,198.56,81.83,-5.31,0.58,4.59,0,"Survey ",-,-,-,-,-,./files/framegrabs/SDI1_8_10_2022 20_29_19_06086.jpg
2204,2022-08-10 22:10:57,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=2800]",44.3742033,-124.9564685,197.74,79.83,-5.18,0.26,4.59,0,"",3.49213,7.5358,197.913,1.6,33.9714,./files/dscs/R2204_25552.jpg
2204,2022-08-10 22:11:12,"all clear",44.3742204,-124.9564792,197.23,113.77,-4.7,3.06,4.59,0,"Survey ",-,-,-,-,-,./files/framegrabs/SDI1_8_10_2022 20_29_19_06111.jpg
2204,2022-08-10 22:11:17,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=3200]",44.3742553,-124.9564673,197.73,129.84,-4.37,0.79,4.59,0,"",3.49263,7.5426,197.779,1.6,33.9701,./files/dscs/R2204_25553.jpg
2204,2022-08-10 22:11:27,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=3600]",44.3742728,-124.9564364,196.44,154.45,-3.54,1.78,4.59,0,"",3.49506,7.5678,196.31,1.6,33.9725,./files/dscs/R2204_25554.jpg
2204,2022-08-10 22:11:53,"DSC: Please add comment [Focal Length=32] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=2500]",44.3742695,-124.9563745,196.38,211.26,-4.73,3.29,4.59,0,"",3.49559,7.5715,196.439,1.6,33.9746,./files/dscs/R2204_25555.jpg
2204,2022-08-10 22:12:03,"instrument masks",44.3742626,-124.9563646,196.56,214.41,-6.65,1.2,4.59,0,"Survey ",3.49566,7.5743,196.694,1.61,33.9724,./files/framegrabs/SDI1_8_10_2022 20_29_19_06162.jpg
2204,2022-08-10 22:12:03,"DSC: Please add comment [Focal Length=32] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=2200]",44.3742626,-124.9563646,196.56,214.41,-6.65,1.2,4.59,0,"",3.49566,7.5743,196.694,1.61,33.9724,./files/dscs/R2204_25556.jpg
2204,2022-08-10 22:12:12,"DSC: Please add comment [Focal Length=32] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=1800]",44.3742715,-124.9563505,196.34,216.56,-3.17,2.92,4.59,0,"",3.49477,7.5706,196.491,1.61,33.9665,./files/dscs/R2204_25557.jpg
2204,2022-08-10 22:12:25,"DSC: Please add comment [Focal Length=32] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=2200]",44.3742421,-124.956361,197.04,228.27,-5.46,3.28,4.59,0,"",3.49317,7.546,197.142,1.61,33.973,./files/dscs/R2204_25558.jpg
2204,2022-08-10 22:12:27,"instrument masks",44.3742407,-124.9563646,197.05,231.1,-2.23,2.93,4.59,0,"Survey ",3.49315,7.5463,197.045,1.61,33.9726,./files/framegrabs/SDI1_8_10_2022 20_29_19_06182.jpg
2204,2022-08-10 22:12:38,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=2000]",44.3742437,-124.9563745,196.84,236.85,-2.32,2.61,4.59,0,"",3.49264,7.5391,196.796,1.61,33.9742,./files/dscs/R2204_25559.jpg
2204,2022-08-10 22:12:55,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=2200]",44.37423,-124.9563393,197.74,246.44,-5.56,3.04,4.59,0,"",3.49173,7.5312,197.839,1.61,33.9715,./files/dscs/R2204_25560.jpg
2204,2022-08-10 22:12:57,"system",44.3742301,-124.9563344,197.73,249.36,-5.98,2.42,4.59,0,"Survey ",3.49177,7.5317,197.774,1.61,33.9716,./files/framegrabs/SDI1_8_10_2022 20_29_19_06209.jpg
2204,2022-08-10 22:13:04,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=2500]",44.3742293,-124.9563402,197.22,253.1,-5.78,5.4,4.59,0,"",3.4918,7.5325,197.352,1.6,33.9713,./files/dscs/R2204_25561.jpg
2204,2022-08-10 22:13:24,"DSC: Please add comment [Focal Length=32] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=3200]",44.3742187,-124.9563429,197.2,252.33,-4.6,4.34,4.59,0,"",3.49205,7.5341,197.15,1.61,33.9725,./files/dscs/R2204_25562.jpg
2204,2022-08-10 22:14:08,"DSC: Please add comment [Focal Length=32] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=2500]",44.3742323,-124.9563462,197.95,249.86,-4.56,3.74,4.59,0,"",3.49196,7.5312,198.12,1.61,33.974,./files/dscs/R2204_25563.jpg
2204,2022-08-10 22:14:17,"preparing to disconnect the otherside",44.3742428,-124.956341,197.28,244.7,-5.16,3.21,4.59,0,"Vehicle ",3.49207,7.5338,197.215,1.61,33.973,./files/framegrabs/SDI1_8_10_2022 20_29_19_06296.jpg
2204,2022-08-10 22:14:25,"DSC: Please add comment [Focal Length=29] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=2800]",44.3742543,-124.956351,197.51,226.16,-3.84,2.5,4.59,0,"",3.49212,7.5359,197.496,1.61,33.9713,./files/dscs/R2204_25564.jpg
2204,2022-08-10 22:14:36,"DSC: Please add comment [Focal Length=29] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=1600]",44.3742654,-124.9563719,197.11,221.97,-3.07,2.66,4.59,0,"",3.49199,7.5329,197.111,1.61,33.973,./files/dscs/R2204_25565.jpg
2204,2022-08-10 22:15:00,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=2800]",44.3742369,-124.9563634,197.83,233.69,-1.68,3.2,4.59,0,"",3.49083,7.52,197.797,1.6,33.9728,./files/dscs/R2204_25566.jpg
2204,2022-08-10 22:15:23,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=2500]",44.3742486,-124.9563482,198.6,240.32,-4.82,2.12,4.59,0,"",3.49075,7.5204,198.507,1.6,33.9711,./files/dscs/R2204_25567.jpg
2204,2022-08-10 22:15:35,"approaching from spa side to disconnect cable and store on pia",44.3742684,-124.956408,197.7,219.33,-2.79,2.8,4.59,0,"Vehicle ",3.49122,7.5244,197.674,1.61,33.9728,./files/framegrabs/SDI1_8_10_2022 20_29_19_06374.jpg
2204,2022-08-10 22:15:36,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=2200]",44.3742684,-124.956408,197.88,218,-3.17,2.76,4.59,0,"",3.49113,7.5237,197.886,1.61,33.9724,./files/dscs/R2204_25568.jpg
2204,2022-08-10 22:15:54,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=2800]",44.3742709,-124.9564154,197.85,178.07,-4.8,1.33,4.59,0,"",3.4907,7.5191,197.818,1.6,33.9722,./files/dscs/R2204_25569.jpg
2204,2022-08-10 22:16:38,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=2800]",44.3742589,-124.9564524,198.52,141.57,-5.51,0.46,4.59,0,"",3.48994,7.5124,198.626,1.59,33.9702,./files/dscs/R2204_25570.jpg
2204,2022-08-10 22:17:52,"cable plug located",44.3742132,-124.9564696,198.13,114.2,-6.65,1.52,4.59,0,"Vehicle ",3.48857,7.4951,198.176,1.54,33.9724,./files/framegrabs/SDI1_8_10_2022 20_29_19_06512.jpg
2204,2022-08-10 22:18:00,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=2500]",44.3742314,-124.9564818,197.85,114.65,-7.07,1.7,4.59,0,"",3.48861,7.4941,197.838,1.53,33.9741,./files/dscs/R2204_25571.jpg
2204,2022-08-10 22:18:13,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=3200]",44.3742388,-124.9564875,197.92,109.57,-7.26,2.22,4.59,0,"",3.48933,7.501,198.051,1.54,33.975,./files/dscs/R2204_25572.jpg
2204,2022-08-10 22:18:30,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=1100]",44.3742186,-124.95649,197.71,106.68,-7.54,2.21,4.59,0,"",3.48851,7.4926,197.678,1.53,33.9745,./files/dscs/R2204_25573.jpg
2204,2022-08-10 22:18:48,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=1800]",44.3742122,-124.9564765,198.17,105.98,-6.63,1.38,4.59,0,"",3.48859,7.4946,198.241,1.54,33.9731,./files/dscs/R2204_25574.jpg
2204,2022-08-10 22:19:24,"DSC: Please add comment [Focal Length=24] [F-Stop=8] [Exposure time=0.01] [ISO Equivalent=500]",44.3742081,-124.9564465,199.12,106.49,-3.92,1.91,4.59,0,"",3.48723,7.478,199.077,1.54,33.9743,./files/dscs/R2204_25575.jpg
2204,2022-08-10 22:19:32,"right ropos arm attached to mooring",44.3742081,-124.9564652,198.92,105.85,-5.13,1.91,4.59,0,"Vehicle ",3.48733,7.4791,198.989,1.54,33.9744,./files/framegrabs/SDI2_8_10_2022 20_29_21_06610.jpg
